instance_name,type,n,R,num_anchors,alpha,edge_density,infeas_strategy,infeas_base,box_scale,log_domain_sum_orig,log_domain_sum_ps,num_quadratic_constraints_orig,num_quadratic_constraints_ps,num_linear_constraints_orig,num_linear_constraints_ps,parity_presolve_time,residue_presolve_time,num_parity_substitutions,num_pattern_substitutions,num_variables_fixed,num_constraints_tightened,num_constraints_eq_tightened,avg_relative_bound_tightening,infeasibility_detected,infeasibility_source
infeas_58,infeasible,100,100,0,0.01,,vertex_contraction,globally_rigid,0.75,1793.7630211888631,1772.1199369788587,495,291,7,73,0.9549939632415771,3.089694023132324,44,44,4,221,2,0.04602770310797498,false,none
infeas_59,infeasible,100,100,0,0.01,,vertex_contraction,globally_rigid,0.75,1763.4753048571336,1743.0279033838713,495,290,7,57,0.9992177486419678,2.7989680767059326,42,42,4,207,2,0.04964489426370696,false,none
infeas_60,infeasible,100,100,0,0.01,,vertex_contraction,globally_rigid,0.75,1773.4103359407297,1747.8135906194038,495,289,7,89,1.6459698677062988,3.041912078857422,52,52,4,227,4,0.06177834918520324,false,none
infeas_61,infeasible,20,100,3,0.01,,bounding_box,globally_rigid,0.75,235.04961666098262,235.04961666098262,133,133,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_62,infeasible,20,100,3,0.01,,bounding_box,globally_rigid,0.75,227.51726228574734,227.51726228574734,133,133,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_63,infeasible,20,100,3,0.01,,bounding_box,globally_rigid,0.75,212.4069779049991,212.4069779049991,133,133,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_64,infeasible,20,100,3,0.01,,bounding_box,globally_rigid,0.75,223.70589191980812,223.70589191980812,133,133,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_65,infeasible,20,100,3,0.01,,bounding_box,globally_rigid,0.75,237.26912469175727,235.3549206086327,133,80,6,8,0.0034880638122558594,0.7253620624542236,4,4,0,54,1,0.06245552736107644,false,none
infeas_66,infeasible,20,100,3,0.01,,vertex_contraction,globally_rigid,0.75,270.159895560123,253.3764569225162,133,76,8,54,1.3905160427093506,0.3658287525177002,40,38,5,61,1,0.549182719608934,false,none
infeas_67,infeasible,20,100,3,0.01,,vertex_contraction,globally_rigid,0.75,245.73487493470307,228.44149912512597,133,75,8,62,0.8270859718322754,0.4018888473510742,42,40,4,52,0,0.05244105729074932,false,none
infeas_68,infeasible,20,100,3,0.01,,vertex_contraction,globally_rigid,0.75,245.46515650954208,245.46515650954208,133,125,8,16,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_69,infeasible,20,100,3,0.01,,vertex_contraction,globally_rigid,0.75,257.72884651039556,243.48441454280027,133,75,8,50,1.1403472423553467,0.6016640663146973,38,38,5,51,1,0.07938645864557796,false,none
infeas_70,infeasible,20,100,3,0.01,,vertex_contraction,globally_rigid,0.75,252.9188268125865,236.86120138321996,133,74,8,56,0.7463328838348389,0.4416959285736084,36,36,6,74,0,0.08086016717655332,false,none
infeas_71,infeasible,100,100,3,0.01,,bounding_box,globally_rigid,0.75,1381.1537675095278,1381.1537675095278,693,693,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_72,infeasible,100,100,3,0.01,,bounding_box,globally_rigid,0.75,1385.4908034366908,1385.4908034366908,693,693,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_73,infeasible,100,100,3,0.01,,bounding_box,globally_rigid,0.75,1385.5027287130297,1383.542121692345,693,480,6,8,0.0867300033569336,2.9922821521759033,4,4,0,336,1,0.04825764000323589,false,none
infeas_74,infeasible,100,100,3,0.01,,bounding_box,globally_rigid,0.75,1370.844223940791,1370.844223940791,693,693,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_75,infeasible,100,100,3,0.01,,bounding_box,globally_rigid,0.75,1398.4808887680645,1398.4808887680645,693,693,6,6,0.0,0.0,0,0,0,0,0,0.0,false,none
infeas_76,infeasible,100,100,3,0.01,,vertex_contraction,globally_rigid,0.75,1657.2419090394976,1640.7792213384935,693,473,8,60,0.8879790306091309,2.6750619411468506,40,40,7,361,0,0.06585619806393554,false,none
infeas_77,infeasible,100,100,3,0.01,,vertex_contraction,globally_rigid,0.75,1721.791344957535,1704.7637180212,693,475,8,68,1.0428447723388672,3.034243106842041,40,40,4,338,3,0.068617395997232,false,none
infeas_78,infeasible,100,100,3,0.01,,vertex_contraction,globally_rigid,0.75,1682.4183297098684,1664.8948548982823,693,474,8,60,1.1827030181884766,2.8122708797454834,40,40,4,356,1,0.05094499814420165,false,none
infeas_79,infeasible,100,100,3,0.01,,vertex_contraction,globally_rigid,0.75,1654.048154816862,1633.400239999637,693,474,8,60,1.1732890605926514,2.957914113998413,46,44,8,381,2,0.12295001776230297,false,none
infeas_80,infeasible,100,100,3,0.01,,vertex_contraction,globally_rigid,0.75,1617.1116655832018,1601.609552728621,693,469,8,52,1.1996550559997559,2.588479995727539,36,36,5,328,0,0.05602039228861964,false,none
